trajectory_id,particle,phase_pre,phase_post,rel_x_pre_um,rel_y_pre_um,rel_z_pre_um,rel_x_post_um,rel_y_post_um,rel_z_post_um,step_len_um,edep_keV
T000248,alpha,binder_void,binder_void,2.296,3.758,-3.2881,2.296,3.758,-3.2881,0,0
T000249,Li7,BN,binder_void,0,0,0,0.29899,0.477,-0.31023,0.643122,381.018
T000249,Li7,binder_void,BN,0.29899,0.477,-0.31023,0.92281,1.4874,-1.00616,1.37833,167.941
T000249,Li7,BN,binder_void,0.92281,1.4874,-1.00616,1.123304,1.8656,-1.21925,0.479774,170.053
T000249,Li7,binder_void,BN,1.123304,1.8656,-1.21925,1.271146,2.1135,-1.3403,0.3141,25.333
T000249,Li7,BN,BN,1.271146,2.1135,-1.3403,1.623898,2.711,-1.58016,0.789383,95.6554
T000249,Li7,BN,BN,1.623898,2.711,-1.58016,1.623898,2.711,-1.58016,0,0
T000250,alpha,BN,binder_void,0,0,0,-0.13534,-0.2159,0.14042,0.29094,114.651
T000250,alpha,binder_void,BN,-0.13534,-0.2159,0.14042,-0.43104,-0.6908,0.45277,0.640816,96.5497
T000250,alpha,BN,binder_void,-0.43104,-0.6908,0.45277,-0.73793,-1.188,0.78197,0.670725,293.835
T000250,alpha,binder_void,BN,-0.73793,-1.188,0.78197,-0.91154,-1.4735,0.9629,0.379975,64.2519
T000250,alpha,BN,binder_void,-0.91154,-1.4735,0.9629,-1.30648,-2.10376,1.36109,0.843903,375.426
T000250,alpha,binder_void,ZnS,-1.30648,-2.10376,1.36109,-1.33741,-2.15652,1.39282,0.0689009,15.2323
T000250,alpha,ZnS,ZnS,-1.33741,-2.15652,1.39282,-2.6138,-4.29828,2.68844,2.90365,510.054
T000250,alpha,ZnS,ZnS,-2.6138,-4.29828,2.68844,-2.6138,-4.29828,2.68844,0,0
T000251,Li7,BN,binder_void,0,0,0,0.333,-0.176,0.41504,0.560787,318.034
T000251,Li7,binder_void,BN,0.333,-0.176,0.41504,0.46805,-0.2564,0.59998,0.242747,36.5492
T000251,Li7,BN,binder_void,0.46805,-0.2564,0.59998,0.49226,-0.2713,0.63285,0.0434515,24.4933
T000251,Li7,binder_void,BN,0.49226,-0.2713,0.63285,0.78422,-0.4537,1.02645,0.523159,75.628
T000251,Li7,BN,binder_void,0.78422,-0.4537,1.02645,0.85523,-0.4971,1.11815,0.123891,60.0228
T000251,Li7,binder_void,BN,0.85523,-0.4971,1.11815,1.05268,-0.6164,1.36917,0.341103,40.5725
T000251,Li7,BN,binder_void,1.05268,-0.6164,1.36917,1.615006,-0.9683,2.07681,0.979208,280.627
T000251,Li7,binder_void,binder_void,1.615006,-0.9683,2.07681,1.682468,-0.9911,2.09392,0.0859071,2.14624
T000251,Li7,binder_void,binder_void,1.682468,-0.9911,2.09392,1.690593,-1.0455,2.10448,0.0731367,2.34667
T000251,Li7,binder_void,binder_void,1.690593,-1.0455,2.10448,1.690593,-1.0455,2.10448,0,0
T000252,alpha,BN,binder_void,0,0,0,-0.19822,0.1048,-0.24704,0.333628,126.927
T000252,alpha,binder_void,BN,-0.19822,0.1048,-0.24704,-0.32359,0.1668,-0.4027,0.209257,27.3123
T000252,alpha,BN,binder_void,-0.32359,0.1668,-0.4027,-0.7226,0.3602,-0.89613,0.663486,295.357
T000252,alpha,binder_void,BN,-0.7226,0.3602,-0.89613,-0.86693,0.4331,-1.0827,0.24687,37.7228
T000252,alpha,BN,binder_void,-0.86693,0.4331,-1.0827,-1.4255,0.7178,-1.80501,0.956739,432.158
T000252,alpha,binder_void,ZnS,-1.4255,0.7178,-1.80501,-1.80475,0.927,-2.33286,0.682933,128.469
T000252,alpha,ZnS,ZnS,-1.80475,0.927,-2.33286,-3.19545,1.745,-4.29323,2.6484,422.054
T000252,alpha,ZnS,ZnS,-3.19545,1.745,-4.29323,-3.19545,1.745,-4.29323,0,0
T000253,Li7,BN,binder_void,0,0,0,-0.291556,0.25726,0.1872,0.431714,263.767
T000253,Li7,binder_void,BN,-0.291556,0.25726,0.1872,-1.518815,1.3534,0.99945,1.83744,239.64
T000253,Li7,BN,binder_void,-1.518815,1.3534,0.99945,-1.982795,1.77388,1.24514,0.675224,259.313
T000253,Li7,binder_void,ZnS,-1.982795,1.77388,1.24514,-2.035965,1.81092,1.26446,0.0677276,4.87192
T000253,Li7,ZnS,ZnS,-2.035965,1.81092,1.26446,-2.207575,1.85812,1.32759,0.19722,48.0998
T000253,Li7,ZnS,ZnS,-2.207575,1.85812,1.32759,-2.253285,1.86232,1.47214,0.183687,28.5812
T000253,Li7,ZnS,ZnS,-2.253285,1.86232,1.47214,-2.253285,1.86232,1.47214,0,0
